           1  -676.44876298771317        396.86971576740228        5.4687500000000000E-002
           2  -676.59156024314848        361.65772757859349        5.2734375000000000E-002
           3  -660.65159266208002        626.18491470168078        5.3385416666666664E-002
           4  -655.94499782978437        588.31938647463471        5.4687500000000000E-002
           5  -663.31257011043147        571.58291671136624        5.4687500000000000E-002
           6  -658.04815905306350        689.62568873102020        5.7291666666666664E-002
           7  -653.93758529742001        759.35451857064777        5.6361607142857144E-002
           8  -655.63948071209177        654.38344498291804        5.5175781250000000E-002
           9  -676.75416811047296        364.48479931663900        5.4687500000000000E-002
          10  -673.04631033414364        470.19598547773228        5.5859375000000003E-002
          11  -665.54048287202102        602.15388599988501        5.3267045454545456E-002
          12  -666.75404547201333        650.55180404393354        5.3710937500000000E-002
          13  -663.93371906186360        590.57937485233299        5.3786057692307696E-002
          14  -661.13472748723723        548.78669529122067        5.2176339285714288E-002
          15  -661.71430958460837        482.32972885603829        5.2343750000000001E-002
          16  -661.74951713712824        478.34244771839570        5.2001953125000000E-002
          17  -652.91496081537707        495.80140213281572        5.1700367647058820E-002
          18  -648.79857266022543        763.14074571604317        5.1432291666666664E-002
          19  -649.77180071103624        656.59220228016420        5.2425986842105261E-002
          20  -652.44130891145903        637.62367661750068        5.2539062499999997E-002
          21  -665.15815090222748        646.56920785967952        5.2455357142857144E-002
          22  -659.85189451871929        785.05101374463868        5.1491477272727272E-002
          23  -667.79939239585735        606.27086317156648        5.1630434782608696E-002
          24  -669.09152958838183        457.67567791042916        5.1920572916666664E-002
          25  -663.18866011093382        613.56482051278533        5.1874999999999998E-002
          26  -665.39262873848963        565.82909598378967        5.2433894230769232E-002
          27  -664.59298374953937        378.13979876799340        5.2083333333333336E-002
          28  -664.71904997560716        304.48516221144956        5.1199776785714288E-002
          29  -650.01276462017177        741.32328137257389        5.1858836206896554E-002
          30  -656.43336213604402        699.12130362712730        5.1432291666666664E-002
          31  -656.17749832177867        653.77842019795446        5.2167338709677422E-002
          32  -646.12223151038779        766.52490224629128        5.2124023437500000E-002
          33  -642.25089775007302        831.76269707409654        5.1728219696969696E-002
          34  -648.07386335824606        789.06081403390181        5.1585477941176468E-002
          35  -655.16332847430067        707.53141200059099        5.0781250000000000E-002
          36  -660.56087614832722        415.10061969324749        5.0781250000000000E-002
          37  -666.67680530195742        414.05577828809919        5.0886824324324322E-002
          38  -667.97051778977004        417.49585411754072        5.0472861842105261E-002
          39  -655.57244766739768        550.93047554411726        5.0180288461538464E-002
          40  -652.96206393344812        682.63647839566613        5.0195312499999999E-002
          41  -647.15013596952826        830.05470106396342        4.9923780487804881E-002
          42  -634.76583831614664        981.02774477333355        5.0130208333333336E-002
          43  -642.30481234931892        847.67167660519760        4.9691133720930231E-002
          44  -647.04264289958769        858.53692888330283        4.9272017045454544E-002
          45  -643.95497324427561        900.07196953476341        4.9305555555555554E-002
          46  -646.99448348258966        769.82933542223600        4.8913043478260872E-002
          47  -644.26939875688913        896.42566831365912        4.8952792553191488E-002
          48  -649.23045366061024        745.91955072788755        4.8583984375000000E-002
          49  -644.07890532642648        960.28081625684263        4.8788265306122451E-002
          50  -643.63705554840283        1016.6666965666390        4.9218749999999999E-002
          51  -630.87715976691800        1132.5760110724195        4.9402573529411763E-002
          52  -631.32742696394087        1025.2678177019936        4.9504206730769232E-002
          53  -648.39690465773526        770.14767002552185        4.9749410377358493E-002
          54  -652.89444764626342        734.73338093373991        4.9840856481481483E-002
          55  -646.03330575159600        1046.7389641639311        5.0000000000000003E-002
          56  -652.16108326041922        905.63761658067585        5.0362723214285712E-002
          57  -643.95325567059479        981.49773307281453        5.0918311403508769E-002
          58  -663.18518720270583        699.35567333337508        5.0915948275862072E-002
          59  -663.18661516314523        718.82575626273331        5.1377118644067798E-002
          60  -665.54696670141118        754.68958359746273        5.1497395833333334E-002
          61  -656.26265826353358        765.04179335124877        5.1293545081967214E-002
          62  -668.63340650203486        472.74444775984085        5.1222278225806453E-002
          63  -662.61185781988331        476.78093836041273        5.1091269841269840E-002
          64  -673.30815358818086        271.92244752421260        5.1086425781250000E-002
          65  -663.87816051076675        531.66584758937915        5.1081730769230768E-002
          66  -666.21407852090306        605.73583904784641        5.1195549242424240E-002
          67  -672.42952457092133        476.98427316791037        5.1014458955223878E-002
          68  -680.71614308974222        330.36973701865782        5.0838694852941180E-002
          69  -679.86515772341397        315.90266945453948        5.1007699275362320E-002
          70  -684.79152510407050        401.13579500676332        5.1004464285714285E-002
          71  -666.33143070472340        513.65701885413534        5.1001320422535211E-002
          72  -658.71802168438285        760.14450938299308        5.1269531250000000E-002
          73  -661.83692118678778        598.74063223885298        5.0781250000000000E-002
          74  -662.87303630366694        672.59080412346839        5.0728462837837836E-002
          75  -661.70866999194186        746.28478264193291        5.0625000000000003E-002
          76  -684.07684117657709        399.66089128750338        5.0678453947368418E-002
          77  -677.28660483504211        336.57036584060904        5.0933441558441560E-002
          78  -661.01051502125722        450.99054063860103        5.0981570512820512E-002
          79  -664.68588328905105        633.10443797840753        5.1127373417721521E-002
          80  -668.85830884547568        599.69662816651316        5.1025390625000000E-002
          81  -669.49579873658683        472.45858142308293        5.1118827160493825E-002
          82  -676.60430626335892        347.03258286887558        5.1067073170731704E-002
          83  -677.91052493046743        152.33806897308654        5.1110692771084335E-002
          84  -687.04781580833230        15.832160425489000        5.1013764880952384E-002
          85  -685.16709076271104        13.493897614398549        5.0781250000000000E-002
          86  -681.77929111483866        78.452048359036496        5.0735828488372096E-002
          87  -683.08570047688261        139.37855750447483        5.0915948275862072E-002
          88  -683.77968588778049       -19.011600427304966        5.1047585227272728E-002
          89  -687.52812470799472        236.73049445342144        5.1044592696629212E-002
          90  -677.70226342334661        226.08505397278361        5.0998263888888888E-002
          91  -681.86199923312597        132.13453441229538        5.1081730769230768E-002
          92  -684.88247140930378        108.07120045995583        5.1120923913043480E-002
          93  -684.36309196033301        89.460563336260506        5.0865255376344086E-002
          94  -696.75938166522815        20.978972276496776        5.0781250000000000E-002
          95  -685.58658418726111        283.98326288144347        5.0863486842105260E-002
          96  -684.18331526238694        336.95693953347615        5.0944010416666664E-002
          97  -677.63887292849483        388.32578365702761        5.0982603092783504E-002
          98  -687.51106224717569        53.783434838352910        5.0940688775510203E-002
          99  -681.28018038119967        121.32519734285106        5.0820707070707072E-002
         100  -678.42790782139252        258.77598162951358        5.0703125000000002E-002
         101  -684.30795311536951        184.23827562683749        5.0665222772277231E-002
         102  -686.78269906497951        202.58272889753738        5.0513174019607844E-002
         103  -682.26474305048214        354.78525992344294        5.0515776699029125E-002
         104  -677.78682714878937        563.17069259307709        5.0518329326923080E-002
         105  -679.47114697666450        544.34321103749926        5.0372023809523811E-002
         106  -672.41682623724739        721.11191380243406        5.0375884433962265E-002
         107  -681.07118712855845        661.82459619943393        5.0306658878504676E-002
         108  -683.76858649743303        603.55563171957863        5.0311053240740741E-002
